capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-06-30 08:30:06 UTC,0.09,3.33,31.23,32.67
2018-06-30 08:45:06 UTC,0.09,2.68,30.9,31.91
2018-06-30 09:00:06 UTC,0.09,2.21,30.78,31.65
2018-06-30 09:15:06 UTC,0.09,1.63,30.55,31.16
2018-06-30 09:30:06 UTC,0.09,0.91,30.77,30.59
2018-06-30 09:45:06 UTC,0.09,0.47,30.55,30.01
2018-06-30 10:00:06 UTC,0.09,0.1,30.43,29.35
2018-06-30 10:15:06 UTC,0.09,0.1,30.43,28.64
2018-06-30 10:30:06 UTC,0.09,0.1,30.2,27.98
2018-06-30 10:45:06 UTC,0.09,0.1,30.2,28.6
2018-06-30 11:00:06 UTC,0.09,0.1,30.42,28.6
2018-06-30 11:15:06 UTC,0.09,0.1,30.08,28.51
2018-06-30 11:30:06 UTC,0.09,0.1,29.97,27.98
2018-06-30 11:45:06 UTC,0.09,0.1,30.08,27.67
2018-06-30 12:00:06 UTC,0.09,0.1,30.07,27.44
2018-06-30 12:15:06 UTC,0.09,0.1,29.85,27.18
2018-06-30 12:30:06 UTC,0.09,0.1,29.74,26.73
2018-06-30 12:45:06 UTC,0.09,0.1,29.96,26.55
2018-06-30 13:00:06 UTC,0.09,0.1,29.95,26.24
2018-06-30 13:15:06 UTC,0.09,0.1,30.06,26.06
2018-06-30 13:30:06 UTC,0.09,0.1,29.84,25.92
2018-06-30 13:45:06 UTC,0.09,0.1,29.73,25.47
2018-06-30 14:00:06 UTC,0.09,0.1,29.61,25.47
2018-06-30 14:15:06 UTC,0.09,0.1,29.72,25.16
2018-06-30 14:30:06 UTC,0.09,0.1,29.61,24.98
2018-06-30 14:45:06 UTC,0.09,0.1,29.61,24.75
2018-06-30 15:00:06 UTC,0.09,0.1,29.72,24.52
2018-06-30 15:15:06 UTC,0.09,0.1,29.38,24.52
2018-06-30 15:30:06 UTC,0.09,0.1,29.83,24.7
2018-06-30 15:45:06 UTC,0.09,0.1,29.71,24.29
2018-06-30 16:00:06 UTC,0.09,0.1,29.6,24.57
2018-06-30 16:15:06 UTC,0.09,0.1,29.6,24.66
2018-06-30 16:30:06 UTC,0.09,0.1,29.71,24.52
2018-06-30 16:45:06 UTC,0.09,0.1,29.71,24.48
2018-06-30 17:00:06 UTC,0.09,0.1,29.48,24.34
2018-06-30 17:15:06 UTC,0.09,0.1,29.37,23.93
2018-06-30 17:30:06 UTC,0.09,0.1,29.48,23.7
2018-06-30 17:45:06 UTC,0.09,0.1,29.48,24.06
2018-06-30 18:00:06 UTC,0.09,0.1,29.48,23.97
2018-06-30 18:15:06 UTC,0.09,0.1,29.37,23.83
2018-06-30 18:30:06 UTC,0.09,0.1,29.14,23.51
2018-06-30 18:45:06 UTC,0.09,0.1,29.14,23.33
2018-06-30 19:00:06 UTC,0.09,0.1,29.59,23.14
2018-06-30 19:15:06 UTC,0.09,0.1,29.36,23.14
2018-06-30 19:30:06 UTC,0.09,0.1,29.58,23.0
2018-06-30 19:45:06 UTC,0.09,0.1,29.47,23.1
2018-06-30 20:00:06 UTC,0.09,0.32,29.14,23.1
2018-06-30 20:15:06 UTC,0.09,0.43,29.36,23.19
2018-06-30 20:30:06 UTC,0.09,0.61,29.47,23.47
2018-06-30 20:45:06 UTC,0.09,0.97,29.36,24.11
2018-06-30 21:00:06 UTC,0.09,1.95,29.36,25.79
2018-06-30 21:15:06 UTC,0.09,1.88,29.47,27.4
2018-06-30 21:30:06 UTC,0.09,4.66,29.25,28.82
2018-06-30 21:45:06 UTC,0.09,5.23,29.36,29.97
2018-06-30 22:00:06 UTC,0.09,6.05,29.25,30.41
2018-06-30 22:15:06 UTC,0.09,3.16,32.56,29.92
2018-06-30 22:30:06 UTC,0.09,3.25,31.87,29.04
2018-06-30 22:45:06 UTC,0.09,4.23,31.64,30.28
2018-06-30 23:00:06 UTC,0.09,6.41,31.53,31.87
2018-06-30 23:15:06 UTC,0.09,5.58,31.19,34.95
2018-06-30 23:30:06 UTC,0.09,4.21,31.19,33.38
2018-06-30 23:45:06 UTC,0.09,4.03,30.96,33.87
2018-07-01 00:00:06 UTC,0.09,3.93,30.74,34.91
2018-07-01 00:15:06 UTC,0.09,4.1,30.51,35.77
2018-07-01 00:30:06 UTC,0.09,3.58,30.51,35.72
2018-07-01 00:45:06 UTC,0.09,3.3,30.18,35.63
2018-07-01 01:00:06 UTC,0.09,3.48,30.4,36.18
2018-07-01 01:15:06 UTC,0.09,8.53,33.14,36.41
2018-07-01 01:30:06 UTC,0.09,3.85,32.46,36.69
2018-07-01 01:45:06 UTC,0.09,16.36,31.9,39.12
2018-07-01 02:00:06 UTC,0.09,9.07,31.89,38.55
2018-07-01 02:15:06 UTC,0.09,4.51,31.44,38.22
2018-07-01 02:30:06 UTC,0.09,4.31,31.1,38.37
2018-07-01 02:45:06 UTC,0.09,13.27,30.99,38.55
2018-07-01 03:00:06 UTC,0.09,6.62,30.87,39.27
2018-07-01 03:15:06 UTC,0.09,4.58,30.76,38.98
2018-07-01 03:30:06 UTC,0.09,5.51,30.31,38.27
2018-07-01 03:45:06 UTC,0.09,7.41,30.42,38.32
2018-07-01 04:00:06 UTC,0.09,7.86,29.97,38.79
2018-07-01 04:15:06 UTC,0.08,7.85,33.28,39.08
2018-07-01 04:30:06 UTC,0.08,26.53,32.26,39.99
2018-07-01 04:45:06 UTC,0.08,93.33,31.81,41.46
2018-07-01 05:00:06 UTC,0.08,7.57,31.58,39.27
2018-07-01 05:15:06 UTC,0.08,98.84,31.24,41.46
2018-07-01 05:30:06 UTC,0.08,49.88,31.01,40.67
2018-07-01 05:45:06 UTC,0.08,50.19,30.79,40.38
2018-07-01 06:00:06 UTC,0.08,68.88,30.78,39.17
2018-07-01 06:15:06 UTC,0.08,73.17,30.45,38.6
2018-07-01 06:30:06 UTC,0.08,16.49,30.22,38.27
2018-07-01 06:45:06 UTC,0.08,22.68,30.33,38.04
2018-07-01 07:00:06 UTC,0.08,5.77,30.1,36.82
2018-07-01 07:15:06 UTC,0.08,4.45,33.07,35.4
2018-07-01 07:30:06 UTC,0.08,3.55,32.16,35.27
2018-07-01 07:45:06 UTC,0.08,28.01,31.82,34.32
2018-07-01 08:00:06 UTC,0.08,3.68,31.47,33.51
2018-07-01 08:15:06 UTC,0.08,1.95,31.24,32.76
2018-07-01 08:30:06 UTC,0.08,1.38,31.34,31.69
2018-07-01 08:45:06 UTC,0.08,1.02,31.01,30.59
2018-07-01 09:00:06 UTC,0.08,0.87,30.89,30.06
2018-07-01 09:15:06 UTC,0.08,0.59,30.77,29.48
2018-07-01 09:30:06 UTC,0.08,0.42,30.66,28.91
2018-07-01 09:45:06 UTC,0.08,0.1,30.43,28.51
2018-07-01 10:00:06 UTC,0.08,0.1,30.32,27.98
2018-07-01 10:15:06 UTC,0.08,0.1,30.2,27.49
2018-07-01 10:30:06 UTC,0.08,0.1,30.31,27.22
2018-07-01 10:45:06 UTC,0.08,0.1,30.31,26.82
2018-07-01 11:00:06 UTC,0.08,0.1,30.19,26.6
2018-07-01 11:15:06 UTC,0.08,0.1,30.19,26.19
2018-07-01 11:30:06 UTC,0.08,0.1,29.96,25.88
2018-07-01 11:45:06 UTC,0.08,0.1,30.07,25.92
2018-07-01 12:00:06 UTC,0.08,0.1,30.07,25.61
2018-07-01 12:15:06 UTC,0.08,0.1,30.07,25.61
2018-07-01 12:30:06 UTC,0.08,0.1,30.06,25.52
2018-07-01 12:45:06 UTC,0.08,0.1,29.84,25.52
2018-07-01 13:00:06 UTC,0.08,0.1,29.95,25.79
2018-07-01 13:15:06 UTC,0.08,0.1,29.95,25.29
2018-07-01 13:30:06 UTC,0.08,0.1,30.06,25.25
2018-07-01 13:45:06 UTC,0.08,0.1,29.83,24.84
2018-07-01 14:00:06 UTC,0.08,0.1,29.83,24.7
2018-07-01 14:15:06 UTC,0.08,0.1,29.6,24.66
2018-07-01 14:30:06 UTC,0.08,0.1,29.83,24.25
2018-07-01 14:45:06 UTC,0.08,0.1,29.82,24.16
2018-07-01 15:00:06 UTC,0.08,0.1,29.93,23.83
2018-07-01 15:15:06 UTC,0.08,0.1,29.49,23.7
2018-07-01 15:30:06 UTC,0.08,0.1,29.6,23.51
2018-07-01 15:45:06 UTC,0.08,0.1,29.59,23.37
2018-07-01 16:00:06 UTC,0.08,0.1,29.82,23.28
2018-07-01 16:15:06 UTC,0.08,0.1,29.81,23.0
2018-07-01 16:30:06 UTC,0.08,0.1,29.59,22.96
2018-07-01 16:45:06 UTC,0.08,0.1,29.37,22.86
2018-07-01 17:00:06 UTC,0.08,0.1,29.36,22.72
2018-07-01 17:15:06 UTC,0.08,0.1,29.59,22.68
2018-07-01 17:30:06 UTC,0.08,0.1,29.47,22.49
2018-07-01 17:45:06 UTC,0.08,0.1,29.47,22.58
2018-07-01 18:00:06 UTC,0.08,0.1,29.36,22.44
2018-07-01 18:15:06 UTC,0.08,0.1,29.58,22.49
2018-07-01 18:30:06 UTC,0.08,0.1,29.58,22.21
2018-07-01 18:45:06 UTC,0.08,0.1,29.47,22.16
2018-07-01 19:00:06 UTC,0.08,0.1,29.47,21.97
2018-07-01 19:15:06 UTC,0.08,0.1,29.47,22.02
2018-07-01 19:30:06 UTC,0.08,0.1,29.35,22.02
2018-07-01 19:45:06 UTC,0.08,0.31,29.35,22.16
2018-07-01 20:00:06 UTC,0.08,0.56,29.46,22.4
2018-07-01 20:15:06 UTC,0.08,0.75,29.35,22.44
2018-07-01 20:30:06 UTC,0.08,0.91,29.58,22.86
2018-07-01 20:45:06 UTC,0.08,1.37,29.46,23.51
2018-07-01 21:00:06 UTC,0.08,2.12,29.13,25.2
2018-07-01 21:15:06 UTC,0.08,1.9,29.24,26.55
2018-07-01 21:30:06 UTC,0.08,2.74,29.13,27.62
2018-07-01 21:45:06 UTC,0.08,3.51,29.13,28.46
2018-07-01 22:00:06 UTC,0.08,33.66,29.24,31.73
2018-07-01 22:15:06 UTC,0.08,4.19,32.76,31.07
2018-07-01 22:30:06 UTC,0.08,25.49,32.31,31.82
2018-07-01 22:45:06 UTC,0.08,63.3,31.53,37.57
2018-07-01 23:00:06 UTC,0.08,8.3,31.52,36.41
2018-07-01 23:15:06 UTC,0.08,7.53,31.41,35.63
2018-07-01 23:30:06 UTC,0.08,7.04,30.85,35.4
2018-07-01 23:45:06 UTC,0.08,6.77,30.73,35.13
2018-07-02 00:00:06 UTC,0.08,6.58,30.73,35.81
2018-07-02 00:15:06 UTC,0.08,6.26,30.73,35.4
2018-07-02 00:30:06 UTC,0.08,5.44,30.39,35.54
2018-07-02 00:45:06 UTC,0.08,5.32,30.39,36.36
2018-07-02 01:00:06 UTC,0.08,5.46,30.39,36.5
2018-07-02 01:15:06 UTC,0.08,6.41,33.02,37.24
2018-07-02 01:30:06 UTC,0.08,6.13,32.45,37.71
2018-07-02 01:45:06 UTC,0.08,6.24,31.77,38.55
2018-07-02 02:00:06 UTC,0.08,6.62,31.54,38.93
2018-07-02 02:15:06 UTC,0.08,6.75,31.2,38.93
2018-07-02 02:30:06 UTC,0.08,7.11,31.09,39.17
2018-07-02 02:45:06 UTC,0.08,7.69,30.97,40.18
2018-07-02 03:00:06 UTC,0.08,8.72,30.75,40.48
2018-07-02 03:15:06 UTC,0.08,8.92,30.52,40.62
2018-07-02 03:30:06 UTC,0.08,8.53,30.3,40.53
2018-07-02 03:45:06 UTC,0.08,8.43,30.41,40.48
2018-07-02 04:00:06 UTC,0.08,10.82,29.85,40.48
2018-07-02 04:15:06 UTC,0.09,9.26,33.16,40.57
2018-07-02 04:30:06 UTC,0.09,154.68,32.37,44.9
2018-07-02 04:45:06 UTC,0.09,131.01,31.69,44.85
2018-07-02 05:00:06 UTC,0.09,10.83,31.46,41.12
2018-07-02 05:15:06 UTC,0.09,27.23,31.12,42.67
2018-07-02 05:30:06 UTC,0.09,24.48,31.01,42.67
2018-07-02 05:45:06 UTC,0.09,17.58,30.78,42.16
2018-07-02 06:00:06 UTC,0.09,23.09,30.55,40.92
2018-07-02 06:15:06 UTC,0.09,25.03,30.22,40.67
2018-07-02 06:30:06 UTC,0.09,49.57,30.33,40.92
2018-07-02 06:45:06 UTC,0.09,29.27,30.1,41.61
2018-07-02 07:00:06 UTC,0.09,9.18,29.76,39.75
2018-07-02 07:15:06 UTC,0.09,7.94,32.96,38.79
2018-07-02 07:30:06 UTC,0.09,6.48,32.17,38.13
2018-07-02 07:45:06 UTC,0.09,25.32,31.71,38.51
2018-07-02 08:00:06 UTC,0.09,3.92,31.37,36.09
2018-07-02 08:15:06 UTC,0.09,3.12,31.36,35.09
2018-07-02 08:30:06 UTC,0.09,2.24,30.91,34.05
2018-07-02 08:45:06 UTC,0.09,1.71,31.01,32.76
2018-07-02 09:00:06 UTC,0.09,1.44,30.9,32.13
2018-07-02 09:15:06 UTC,0.09,1.19,30.45,31.65
2018-07-02 09:30:06 UTC,0.09,0.83,30.33,30.67
2018-07-02 09:45:06 UTC,0.09,0.45,30.22,30.36
2018-07-02 10:00:06 UTC,0.09,0.1,30.55,29.57
2018-07-02 10:15:06 UTC,0.09,0.1,30.21,28.95
2018-07-02 10:30:06 UTC,0.09,0.1,30.09,28.73
2018-07-02 10:45:06 UTC,0.09,0.1,30.09,28.73
2018-07-02 11:00:06 UTC,0.09,0.1,29.98,28.55
2018-07-02 11:15:06 UTC,0.09,0.1,29.86,28.46
2018-07-02 11:30:06 UTC,0.09,0.1,30.08,28.2
2018-07-02 11:45:06 UTC,0.09,0.1,29.74,27.98
2018-07-02 12:00:06 UTC,0.09,0.1,29.97,27.98
2018-07-02 12:15:06 UTC,0.09,0.1,29.63,27.71
2018-07-02 12:30:06 UTC,0.09,0.1,29.85,27.36
2018-07-02 12:45:06 UTC,0.09,0.1,29.85,27.27
2018-07-02 13:00:06 UTC,0.09,0.1,29.73,27.44
2018-07-02 13:15:06 UTC,0.09,0.1,29.84,27.04
2018-07-02 13:30:06 UTC,0.09,0.1,29.51,27.0
2018-07-02 13:45:06 UTC,0.09,0.1,29.73,26.91
2018-07-02 14:00:06 UTC,0.09,0.1,29.5,26.82
2018-07-02 14:15:06 UTC,0.09,0.1,29.84,26.64
2018-07-02 14:30:06 UTC,0.09,0.1,29.61,26.51
2018-07-02 14:45:06 UTC,0.09,0.1,29.5,26.42
2018-07-02 15:00:06 UTC,0.09,0.1,29.39,26.46
2018-07-02 15:15:06 UTC,0.09,0.1,29.38,27.09
2018-07-02 15:30:06 UTC,0.09,0.1,29.61,27.22
2018-07-02 15:45:06 UTC,0.09,0.1,29.38,26.95
2018-07-02 16:00:06 UTC,0.09,0.1,29.49,26.82
2018-07-02 16:15:06 UTC,0.09,0.1,29.27,26.73
2018-07-02 16:30:06 UTC,0.09,0.1,29.38,26.33
2018-07-02 16:45:06 UTC,0.09,0.1,29.6,26.01
2018-07-02 17:00:06 UTC,0.09,0.1,29.26,25.79
2018-07-02 17:15:06 UTC,0.09,0.1,29.49,25.47
2018-07-02 17:30:06 UTC,0.09,0.1,29.26,25.52
2018-07-02 17:45:06 UTC,0.09,0.1,29.26,25.65
2018-07-02 18:00:06 UTC,0.09,0.1,29.48,25.52
2018-07-02 18:15:06 UTC,0.09,0.1,29.37,25.25
2018-07-02 18:30:06 UTC,0.09,0.1,29.48,24.98
2018-07-02 18:45:06 UTC,0.09,0.1,29.03,24.75
2018-07-02 19:00:06 UTC,0.09,0.1,29.03,24.66
2018-07-02 19:15:06 UTC,0.09,0.1,29.48,24.48
2018-07-02 19:30:06 UTC,0.09,0.2,29.25,24.48
2018-07-02 19:45:06 UTC,0.09,0.59,29.25,24.66
2018-07-02 20:00:06 UTC,0.09,1.17,29.03,24.98
2018-07-02 20:15:06 UTC,0.09,1.72,29.47,25.52
2018-07-02 20:30:06 UTC,0.09,2.14,29.25,26.01
2018-07-02 20:45:06 UTC,0.09,3.1,29.03,26.82
2018-07-02 21:00:06 UTC,0.09,3.73,29.25,28.46
2018-07-02 21:15:06 UTC,0.09,4.78,29.25,29.75
2018-07-02 21:30:06 UTC,0.09,7.76,29.36,30.89
2018-07-02 21:45:06 UTC,0.09,9.71,29.25,31.07
2018-07-02 22:00:06 UTC,0.09,11.73,29.14,32.36
2018-07-02 22:15:06 UTC,0.09,8.82,32.66,32.53
2018-07-02 22:30:06 UTC,0.09,33.16,31.87,33.07
2018-07-02 22:45:06 UTC,0.09,42.83,31.42,36.18
2018-07-02 23:00:06 UTC,0.09,8.47,31.2,36.36
2018-07-02 23:15:06 UTC,0.09,10.23,31.19,36.09
2018-07-02 23:30:06 UTC,0.09,9.81,31.08,36.0
2018-07-02 23:45:06 UTC,0.09,9.54,30.85,35.86
2018-07-03 00:00:06 UTC,0.09,8.34,30.63,35.13
2018-07-03 00:15:06 UTC,0.09,8.83,30.63,35.95
2018-07-03 00:30:06 UTC,0.09,11.2,30.51,37.75
2018-07-03 00:45:06 UTC,0.09,10.74,30.29,36.96
2018-07-03 01:00:06 UTC,0.09,12.37,30.06,37.29
2018-07-03 01:15:06 UTC,0.08,12.73,33.25,37.15
2018-07-03 01:30:06 UTC,0.08,12.69,32.24,36.46
2018-07-03 01:45:06 UTC,0.08,9.76,32.01,36.92
2018-07-03 02:00:06 UTC,0.08,8.4,31.67,39.51
2018-07-03 02:15:06 UTC,0.08,8.87,31.33,38.7
2018-07-03 02:30:06 UTC,0.08,8.62,30.99,37.47
2018-07-03 02:45:06 UTC,0.08,12.63,30.76,39.22
2018-07-03 03:00:06 UTC,0.08,11.1,30.65,38.32
2018-07-03 03:15:06 UTC,0.08,11.32,30.42,39.51
2018-07-03 03:30:06 UTC,0.08,10.53,30.08,39.6
2018-07-03 03:45:06 UTC,0.08,9.31,30.19,40.04
2018-07-03 04:00:06 UTC,0.08,10.09,29.85,40.72
2018-07-03 04:15:06 UTC,0.08,11.04,32.94,39.8
2018-07-03 04:30:06 UTC,0.08,12.78,32.26,38.7
2018-07-03 04:45:06 UTC,0.08,20.84,31.8,38.22
2018-07-03 05:00:06 UTC,0.08,11.2,31.46,35.59
2018-07-03 05:15:06 UTC,0.08,17.32,31.12,35.09
2018-07-03 05:30:06 UTC,0.08,16.31,31.11,35.36
2018-07-03 05:45:06 UTC,0.08,22.29,30.89,35.04
2018-07-03 06:00:06 UTC,0.08,45.38,30.66,34.91
2018-07-03 06:15:06 UTC,0.08,28.06,30.43,34.27
2018-07-03 06:30:06 UTC,0.08,48.24,30.43,38.74
2018-07-03 06:45:06 UTC,0.08,45.12,29.98,39.12
2018-07-03 07:00:06 UTC,0.08,24.06,30.09,37.71
2018-07-03 07:15:06 UTC,0.08,12.68,32.83,37.06
2018-07-03 07:30:06 UTC,0.08,8.25,32.37,36.0
2018-07-03 07:45:06 UTC,0.08,26.76,32.03,33.42
2018-07-03 08:00:06 UTC,0.08,5.3,31.8,31.96
2018-07-03 08:15:06 UTC,0.08,4.32,31.35,32.22
2018-07-03 08:30:06 UTC,0.08,2.42,31.22,30.89
2018-07-03 08:45:06 UTC,0.08,1.81,31.0,30.1
2018-07-03 09:00:06 UTC,0.08,1.48,30.88,29.53
2018-07-03 09:15:06 UTC,0.08,1.11,30.88,29.13
2018-07-03 09:30:06 UTC,0.08,0.73,30.65,28.69
2018-07-03 09:45:06 UTC,0.08,0.33,30.76,28.15
2018-07-03 10:00:06 UTC,0.08,0.1,30.53,27.53
2018-07-03 10:15:06 UTC,0.08,0.1,30.31,27.09
2018-07-03 10:30:06 UTC,0.08,0.1,30.3,26.86
2018-07-03 10:45:06 UTC,0.08,0.1,30.41,27.22
2018-07-03 11:00:06 UTC,0.08,0.1,30.19,27.18
2018-07-03 11:15:06 UTC,0.08,0.1,29.96,26.28
2018-07-03 11:30:06 UTC,0.08,0.1,30.07,26.28
2018-07-03 11:45:06 UTC,0.08,0.1,30.07,26.42
2018-07-03 12:00:06 UTC,0.08,0.1,30.06,25.65
2018-07-03 12:15:06 UTC,0.08,0.1,30.06,25.11
2018-07-03 12:30:06 UTC,0.08,0.1,29.95,24.52
2018-07-03 12:45:06 UTC,0.08,0.1,30.06,24.84
2018-07-03 13:00:06 UTC,0.08,0.1,29.94,24.16
2018-07-03 13:15:06 UTC,0.08,0.1,29.72,24.25
2018-07-03 13:30:06 UTC,0.08,0.1,29.72,23.97
2018-07-03 13:45:06 UTC,0.08,0.1,29.83,24.06
2018-07-03 14:00:06 UTC,0.08,0.1,29.6,23.97
2018-07-03 14:15:06 UTC,0.08,0.1,29.71,24.38
2018-07-03 14:30:06 UTC,0.08,0.1,29.71,24.98
2018-07-03 14:45:06 UTC,0.08,0.1,29.49,24.38
2018-07-03 15:00:06 UTC,0.08,0.1,29.6,24.11
2018-07-03 15:15:06 UTC,0.08,0.1,29.48,23.56
2018-07-03 15:30:06 UTC,0.08,0.1,29.59,23.42
2018-07-03 15:45:06 UTC,0.08,0.1,29.59,23.42
2018-07-03 16:00:06 UTC,0.08,0.1,29.7,23.14
2018-07-03 16:15:06 UTC,0.08,0.1,29.48,23.05
2018-07-03 16:30:06 UTC,0.08,0.1,29.59,22.91
2018-07-03 16:45:06 UTC,0.08,0.1,29.25,22.82
2018-07-03 17:00:06 UTC,0.08,0.1,29.25,22.58
2018-07-03 17:15:06 UTC,0.08,0.1,29.47,22.49
2018-07-03 17:30:06 UTC,0.08,0.1,29.7,22.54
2018-07-03 17:45:06 UTC,0.08,0.1,29.59,22.72
2018-07-03 18:00:06 UTC,0.08,0.1,29.36,23.1
2018-07-03 18:15:06 UTC,0.08,0.1,29.36,23.24
2018-07-03 18:30:06 UTC,0.08,0.1,29.47,23.14
2018-07-03 18:45:06 UTC,0.08,0.1,29.36,23.19
2018-07-03 19:00:06 UTC,0.08,0.1,29.36,23.24
2018-07-03 19:15:06 UTC,0.08,0.1,29.36,23.14
2018-07-03 19:30:06 UTC,0.08,0.1,29.25,22.96
2018-07-03 19:45:06 UTC,0.08,0.1,29.36,22.91
2018-07-03 20:00:06 UTC,0.08,0.3,29.36,23.24
2018-07-03 20:15:06 UTC,0.08,0.35,29.24,23.6
2018-07-03 20:30:06 UTC,0.08,0.63,29.24,24.06
2018-07-03 20:45:06 UTC,0.08,0.83,29.35,25.07
2018-07-03 21:00:06 UTC,0.08,1.19,29.13,25.38
2018-07-03 21:15:06 UTC,0.08,1.62,29.24,25.7
2018-07-03 21:30:06 UTC,0.08,2.4,29.13,25.97
2018-07-03 21:45:06 UTC,0.08,3.17,29.47,26.24
2018-07-03 22:00:06 UTC,0.08,4.52,29.24,27.0
2018-07-03 22:15:06 UTC,0.08,4.92,32.65,27.36
2018-07-03 22:30:06 UTC,0.08,4.33,32.08,27.71
2018-07-03 22:45:06 UTC,0.08,5.52,31.63,27.89
2018-07-03 23:00:06 UTC,0.08,7.7,31.63,28.95
2018-07-03 23:15:06 UTC,0.08,9.9,31.51,29.83
2018-07-03 23:30:06 UTC,0.08,3.38,30.84,29.7
2018-07-03 23:45:06 UTC,0.08,2.17,31.06,27.84
2018-07-04 00:00:06 UTC,0.08,3.89,31.06,27.36
2018-07-04 00:15:06 UTC,0.08,9.68,30.61,29.0
2018-07-04 00:30:06 UTC,0.08,9.65,30.72,30.28
2018-07-04 00:45:06 UTC,0.08,5.21,30.72,28.91
2018-07-04 01:00:06 UTC,0.08,11.43,30.72,30.67
2018-07-04 01:15:06 UTC,0.12,13.9,33.67,32.22
2018-07-04 01:30:06 UTC,0.12,15.98,32.88,32.93
2018-07-04 01:45:06 UTC,0.12,12.83,32.32,34.01
2018-07-04 02:00:06 UTC,0.12,8.65,31.87,33.78
2018-07-04 02:15:06 UTC,0.12,12.42,31.65,33.11
2018-07-04 02:30:06 UTC,0.12,12.16,31.64,33.29
2018-07-04 02:45:06 UTC,0.12,13.0,31.31,32.36
2018-07-04 03:00:06 UTC,0.12,14.46,31.08,32.18
2018-07-04 03:15:06 UTC,0.12,6.19,30.86,32.67
2018-07-04 03:30:06 UTC,0.12,5.22,30.97,33.07
2018-07-04 03:45:06 UTC,0.12,10.78,30.74,31.47
2018-07-04 04:00:06 UTC,0.12,10.23,30.74,31.82
2018-07-04 04:15:06 UTC,0.12,4.66,33.69,30.01
2018-07-04 04:30:06 UTC,0.12,4.68,32.69,30.98
2018-07-04 04:45:06 UTC,0.12,3.43,32.23,31.38
2018-07-04 05:00:06 UTC,0.12,6.14,32.23,31.51
2018-07-04 05:15:06 UTC,0.12,4.12,32.0,32.27
2018-07-04 05:30:06 UTC,0.12,3.12,31.56,31.34
2018-07-04 05:45:06 UTC,0.12,5.58,31.33,28.91
2018-07-04 06:00:06 UTC,0.12,3.48,31.55,28.91
2018-07-04 06:15:06 UTC,0.12,3.0,31.43,29.22
2018-07-04 06:30:06 UTC,0.12,5.76,31.21,30.1
2018-07-04 06:45:06 UTC,0.12,2.11,30.98,29.61
2018-07-04 07:00:06 UTC,0.12,2.55,31.2,29.79
2018-07-04 07:15:06 UTC,0.12,1.5,33.71,29.97
2018-07-04 07:30:06 UTC,0.12,1.13,33.14,29.61
2018-07-04 07:45:06 UTC,0.12,1.36,32.58,29.44
2018-07-04 08:00:06 UTC,0.12,0.86,32.47,28.82
2018-07-04 08:15:06 UTC,0.12,0.57,32.13,28.82
2018-07-04 08:30:06 UTC,0.12,0.29,31.9,28.6
2018-07-04 08:45:06 UTC,0.12,0.24,31.79,28.33
2018-07-04 09:00:06 UTC,0.12,0.1,31.78,28.51
2018-07-04 09:15:06 UTC,0.12,0.1,31.34,27.8
2018-07-04 09:30:06 UTC,0.12,0.1,31.22,27.71
2018-07-04 09:45:06 UTC,0.12,0.1,31.44,27.89
2018-07-04 10:00:06 UTC,0.12,0.1,31.44,27.58
2018-07-04 10:15:06 UTC,0.12,0.1,31.22,27.49
2018-07-04 10:30:06 UTC,0.12,0.1,30.99,27.18
2018-07-04 10:45:06 UTC,0.12,0.1,30.99,27.36
2018-07-04 11:00:06 UTC,0.12,0.1,30.99,27.31
2018-07-04 11:15:06 UTC,0.12,0.1,30.87,27.8
2018-07-04 11:30:06 UTC,0.12,0.1,30.76,27.58
2018-07-04 11:45:06 UTC,0.12,0.1,30.76,26.91
2018-07-04 12:00:06 UTC,0.12,0.1,30.76,26.64
2018-07-04 12:15:06 UTC,0.12,0.1,30.87,26.95
2018-07-04 12:30:06 UTC,0.12,0.1,30.87,27.04
2018-07-04 12:45:06 UTC,0.12,0.1,30.42,27.09
2018-07-04 13:00:06 UTC,0.12,0.1,30.64,27.04
2018-07-04 13:15:06 UTC,0.12,0.1,30.75,27.53
2018-07-04 13:30:06 UTC,0.12,0.1,30.42,28.07
2018-07-04 13:45:06 UTC,0.12,0.1,30.53,28.02
2018-07-04 14:00:06 UTC,0.12,0.1,30.53,28.15
2018-07-04 14:15:06 UTC,0.12,0.1,30.3,28.2
2018-07-04 14:30:06 UTC,0.12,0.1,30.42,28.29
2018-07-04 14:45:06 UTC,0.12,0.1,30.41,27.98
2018-07-04 15:00:06 UTC,0.12,0.1,30.3,27.89
2018-07-04 15:15:06 UTC,0.12,0.1,30.41,27.27
2018-07-04 15:30:06 UTC,0.12,0.1,30.3,26.69
2018-07-04 15:45:06 UTC,0.12,0.1,30.3,26.28
2018-07-04 16:00:06 UTC,0.12,0.1,30.3,26.91
2018-07-04 16:15:06 UTC,0.12,0.1,30.3,27.98
2018-07-04 16:30:06 UTC,0.12,0.1,30.41,28.02
2018-07-04 16:45:06 UTC,0.12,0.1,30.07,27.89
2018-07-04 17:00:06 UTC,0.12,0.1,30.18,27.67
2018-07-04 17:15:06 UTC,0.12,0.1,30.18,26.64
2018-07-04 17:30:06 UTC,0.12,0.1,30.07,26.78
2018-07-04 17:45:06 UTC,0.12,0.1,29.96,26.51
2018-07-04 18:00:06 UTC,0.12,0.1,30.18,26.82
